"States and selected areas:  Employment status of the civilian noninstitutional population,",,,,,,,,,,
"January 1976 to date, not seasonally adjusted",,,,,,,,,,
,,,,,,,,,,
FIPS Code,State and area,Period,,Civilian non-institutional population,Civilian labor force,,,,,
38,North Dakota,2004,08,"490,157   ","360,099   ",73.5   ,"348,756   ",71.2   ,"11,343   ",3.1   
39,Ohio,2004,08,"8,788,758   ","5,918,777   ",67.3   ,"5,565,016   ",63.3   ,"353,761   ",6.0   
40,Oklahoma,2004,08,"2,639,439   ","1,689,054   ",64.0   ,"1,614,410   ",61.2   ,"74,644   ",4.4   
41,Oregon,2004,08,"2,784,563   ","1,856,692   ",66.7   ,"1,725,680   ",62.0   ,"131,012   ",7.1   
42,Pennsylvania,2004,08,"9,655,149   ","6,273,155   ",65.0   ,"5,937,088   ",61.5   ,"336,067   ",5.4   
44,Rhode Island,2004,08,"838,002   ","564,563   ",67.4   ,"535,447   ",63.9   ,"29,116   ",5.2   
45,South Carolina,2004,08,"3,184,317   ","2,054,914   ",64.5   ,"1,912,307   ",60.1   ,"142,607   ",6.9   
46,South Dakota,2004,08,"583,804   ","433,687   ",74.3   ,"418,128   ",71.6   ,"15,559   ",3.6   
47,Tennessee,2004,08,"4,547,265   ","2,881,988   ",63.4   ,"2,727,793   ",60.0   ,"154,195   ",5.4   
48,Texas,2004,08,"16,356,646   ","10,984,277   ",67.2   ,"10,345,375   ",63.2   ,"638,902   ",5.8   
49,Utah,2004,08,"1,736,464   ","1,242,526   ",71.6   ,"1,179,637   ",67.9   ,"62,889   ",5.1   
50,Vermont,2004,08,"492,352   ","351,775   ",71.4   ,"340,423   ",69.1   ,"11,352   ",3.2   
51,Virginia,2004,08,"5,629,892   ","3,811,302   ",67.7   ,"3,666,926   ",65.1   ,"144,376   ",3.8   
53,Washington,2004,08,"4,748,214   ","3,205,972   ",67.5   ,"3,019,379   ",63.6   ,"186,593   ",5.8   
54,West Virginia,2004,08,"1,433,036   ","786,148   ",54.9   ,"746,105   ",52.1   ,"40,043   ",5.1   
55,Wisconsin,2004,08,"4,252,495   ","3,053,606   ",71.8   ,"2,914,242   ",68.5   ,"139,364   ",4.6   
56,Wyoming,2004,08,"386,726   ","277,987   ",71.9   ,"268,752   ",69.5   ,"9,235   ",3.3   
01,Alabama,2004,09,"3,449,856   ","2,134,146   ",61.9   ,"2,015,103   ",58.4   ,"119,043   ",5.6   
02,Alaska,2004,09,"473,333   ","338,673   ",71.6   ,"316,675   ",66.9   ,"21,998   ",6.5   
04,Arizona,2004,09,"4,333,748   ","2,809,200   ",64.8   ,"2,671,378   ",61.6   ,"137,822   ",4.9   
05,Arkansas,2004,09,"2,092,188   ","1,304,112   ",62.3   ,"1,236,414   ",59.1   ,"67,698   ",5.2   
06,California,2004,09,"26,563,611   ","17,368,856   ",65.4   ,"16,388,117   ",61.7   ,"980,739   ",5.6   
037,Los Angeles County,2004,09,"7,343,795   ","4,741,283   ",64.6   ,"4,447,081   ",60.6   ,"294,202   ",6.2   
08,Colorado,2004,09,"3,500,274   ","2,552,550   ",72.9   ,"2,424,954   ",69.3   ,"127,596   ",5.0   
09,Connecticut,2004,09,"2,667,497   ","1,763,370   ",66.1   ,"1,683,026   ",63.1   ,"80,344   ",4.6   
10,Delaware,2004,09,"635,071   ","416,925   ",65.7   ,"400,111   ",63.0   ,"16,814   ",4.0   
11,District of Columbia,2004,09,"463,963   ","313,868   ",67.6   ,"287,865   ",62.0   ,"26,003   ",8.3   
12,Florida,2004,09,"13,629,175   ","8,507,718   ",62.4   ,"8,104,338   ",59.5   ,"403,380   ",4.7   
13,Georgia,2004,09,"6,618,221   ","4,450,037   ",67.2   ,"4,237,418   ",64.0   ,"212,619   ",4.8   
15,Hawaii,2004,09,"945,118   ","608,528   ",64.4   ,"587,573   ",62.2   ,"20,955   ",3.4   
16,Idaho,2004,09,"1,033,418   ","705,178   ",68.2   ,"676,112   ",65.4   ,"29,066   ",4.1   
17,Illinois,2004,09,"9,569,964   ","6,299,271   ",65.8   ,"5,942,204   ",62.1   ,"357,067   ",5.7   
18,Indiana,2004,09,"4,722,340   ","3,150,768   ",66.7   ,"2,998,152   ",63.5   ,"152,616   ",4.8   
19,Iowa,2004,09,"2,265,799   ","1,598,101   ",70.5   ,"1,530,118   ",67.5   ,"67,983   ",4.3   
20,Kansas,2004,09,"2,054,915   ","1,463,346   ",71.2   ,"1,386,311   ",67.5   ,"77,035   ",5.3   
21,Kentucky,2004,09,"3,180,947   ","1,956,435   ",61.5   ,"1,865,654   ",58.7   ,"90,781   ",4.6   
22,Louisiana,2004,09,"3,344,535   ","2,027,273   ",60.6   ,"1,912,709   ",57.2   ,"114,564   ",5.7   
23,Maine,2004,09,"1,037,513   ","687,628   ",66.3   ,"659,278   ",63.5   ,"28,350   ",4.1   
24,Maryland,2004,09,"4,217,571   ","2,885,429   ",68.4   ,"2,771,113   ",65.7   ,"114,316   ",4.0   
25,Massachusetts,2004,09,"5,047,836   ","3,362,296   ",66.6   ,"3,198,437   ",63.4   ,"163,859   ",4.9   
26,Michigan,2004,09,"7,714,892   ","5,049,640   ",65.5   ,"4,722,059   ",61.2   ,"327,581   ",6.5   
27,Minnesota,2004,09,"3,900,940   ","2,882,361   ",73.9   ,"2,758,172   ",70.7   ,"124,189   ",4.3   
28,Mississippi,2004,09,"2,138,807   ","1,308,329   ",61.2   ,"1,227,114   ",57.4   ,"81,215   ",6.2   
29,Missouri,2004,09,"4,396,196   ","2,997,519   ",68.2   ,"2,823,171   ",64.2   ,"174,348   ",5.8   
30,Montana,2004,09,"720,237   ","481,105   ",66.8   ,"461,449   ",64.1   ,"19,656   ",4.1   
31,Nebraska,2004,09,"1,316,936   ","964,199   ",73.2   ,"928,813   ",70.5   ,"35,386   ",3.7   
32,Nevada,2004,09,"1,770,335   ","1,184,801   ",66.9   ,"1,136,558   ",64.2   ,"48,243   ",4.1   
33,New Hampshire,2004,09,"1,010,203   ","714,842   ",70.8   ,"690,972   ",68.4   ,"23,870   ",3.3   
34,New Jersey,2004,09,"6,609,244   ","4,304,711   ",65.1   ,"4,116,532   ",62.3   ,"188,179   ",4.4   
35,New Mexico,2004,09,"1,417,923   ","900,260   ",63.5   ,"853,348   ",60.2   ,"46,912   ",5.2   
36,New York,2004,09,"14,940,591   ","9,332,430   ",62.5   ,"8,846,048   ",59.2   ,"486,382   ",5.2   
51000,New York city,2004,09,"6,374,695   ","3,753,596   ",58.9   ,"3,514,573   ",55.1   ,"239,023   ",6.4   
37,North Carolina,2004,09,"6,473,256   ","4,229,311   ",65.3   ,"4,031,579   ",62.3   ,"197,732   ",4.7   
38,North Dakota,2004,09,"490,337   ","353,224   ",72.0   ,"343,594   ",70.1   ,"9,630   ",2.7   
39,Ohio,2004,09,"8,792,357   ","5,859,046   ",66.6   ,"5,512,359   ",62.7   ,"346,687   ",5.9   
40,Oklahoma,2004,09,"2,641,207   ","1,685,328   ",63.8   ,"1,610,045   ",61.0   ,"75,283   ",4.5   
41,Oregon,2004,09,"2,788,374   ","1,834,581   ",65.8   ,"1,716,575   ",61.6   ,"118,006   ",6.4   
42,Pennsylvania,2004,09,"9,660,361   ","6,200,930   ",64.2   ,"5,898,234   ",61.1   ,"302,696   ",4.9   
44,Rhode Island,2004,09,"837,961   ","558,280   ",66.6   ,"533,120   ",63.6   ,"25,160   ",4.5   
45,South Carolina,2004,09,"3,189,058   ","2,037,435   ",63.9   ,"1,901,029   ",59.6   ,"136,406   ",6.7   
46,South Dakota,2004,09,"584,362   ","426,505   ",73.0   ,"411,921   ",70.5   ,"14,584   ",3.4   
47,Tennessee,2004,09,"4,553,381   ","2,863,270   ",62.9   ,"2,711,831   ",59.6   ,"151,439   ",5.3   
48,Texas,2004,09,"16,382,090   ","10,978,912   ",67.0   ,"10,356,976   ",63.2   ,"621,936   ",5.7   
49,Utah,2004,09,"1,740,320   ","1,237,164   ",71.1   ,"1,181,111   ",67.9   ,"56,053   ",4.5   
50,Vermont,2004,09,"492,644   ","347,389   ",70.5   ,"336,199   ",68.2   ,"11,190   ",3.2   
51,Virginia,2004,09,"5,637,496   ","3,778,556   ",67.0   ,"3,647,767   ",64.7   ,"130,789   ",3.5   
53,Washington,2004,09,"4,754,811   ","3,193,804   ",67.2   ,"3,020,211   ",63.5   ,"173,593   ",5.4   
54,West Virginia,2004,09,"1,433,293   ","783,609   ",54.7   ,"748,871   ",52.2   ,"34,738   ",4.4   
55,Wisconsin,2004,09,"4,255,875   ","3,017,398   ",70.9   ,"2,892,541   ",68.0   ,"124,857   ",4.1   
56,Wyoming,2004,09,"387,024   ","274,793   ",71.0   ,"265,471   ",68.6   ,"9,322   ",3.4   
01,Alabama,2004,10,"3,452,951   ","2,154,983   ",62.4   ,"2,035,705   ",59.0   ,"119,278   ",5.5   
02,Alaska,2004,10,"474,064   ","337,655   ",71.2   ,"314,684   ",66.4   ,"22,971   ",6.8   
04,Arizona,2004,10,"4,348,147   ","2,822,326   ",64.9   ,"2,688,693   ",61.8   ,"133,633   ",4.7   
05,Arkansas,2004,10,"2,094,464   ","1,309,866   ",62.5   ,"1,245,676   ",59.5   ,"64,190   ",4.9   
06,California,2004,10,"26,587,015   ","17,452,451   ",65.6   ,"16,455,724   ",61.9   ,"996,727   ",5.7   
037,Los Angeles County,2004,10,"7,346,283   ","4,767,382   ",64.9   ,"4,475,711   ",60.9   ,"291,671   ",6.1   
08,Colorado,2004,10,"3,505,410   ","2,554,011   ",72.9   ,"2,426,518   ",69.2   ,"127,493   ",5.0   
09,Connecticut,2004,10,"2,668,743   ","1,774,197   ",66.5   ,"1,696,050   ",63.6   ,"78,147   ",4.4   
10,Delaware,2004,10,"636,204   ","420,330   ",66.1   ,"404,011   ",63.5   ,"16,319   ",3.9   
11,District of Columbia,2004,10,"464,285   ","315,710   ",68.0   ,"289,691   ",62.4   ,"26,019   ",8.2   
12,Florida,2004,10,"13,660,059   ","8,540,067   ",62.5   ,"8,150,430   ",59.7   ,"389,637   ",4.6   
13,Georgia,2004,10,"6,632,340   ","4,480,678   ",67.6   ,"4,259,348   ",64.2   ,"221,330   ",4.9   
15,Hawaii,2004,10,"945,789   ","610,606   ",64.6   ,"590,764   ",62.5   ,"19,842   ",3.2   
16,Idaho,2004,10,"1,035,876   ","710,712   ",68.6   ,"681,448   ",65.8   ,"29,264   ",4.1   
17,Illinois,2004,10,"9,575,124   ","6,345,590   ",66.3   ,"5,979,581   ",62.4   ,"366,009   ",5.8   
18,Indiana,2004,10,"4,725,924   ","3,174,364   ",67.2   ,"3,012,362   ",63.7   ,"162,002   ",5.1   
19,Iowa,2004,10,"2,266,982   ","1,609,657   ",71.0   ,"1,543,774   ",68.1   ,"65,883   ",4.1   
20,Kansas,2004,10,"2,056,435   ","1,469,695   ",71.5   ,"1,394,199   ",67.8   ,"75,496   ",5.1   
21,Kentucky,2004,10,"3,183,913   ","1,958,436   ",61.5   ,"1,869,929   ",58.7   ,"88,507   ",4.5   
22,Louisiana,2004,10,"3,346,145   ","2,055,171   ",61.4   ,"1,940,151   ",58.0   ,"115,020   ",5.6   
23,Maine,2004,10,"1,038,218   ","691,634   ",66.6   ,"662,647   ",63.8   ,"28,987   ",4.2   
24,Maryland,2004,10,"4,221,895   ","2,897,727   ",68.6   ,"2,782,002   ",65.9   ,"115,725   ",4.0   
25,Massachusetts,2004,10,"5,049,924   ","3,375,729   ",66.8   ,"3,227,532   ",63.9   ,"148,197   ",4.4   
26,Michigan,2004,10,"7,718,019   ","5,075,141   ",65.8   ,"4,747,530   ",61.5   ,"327,611   ",6.5   
27,Minnesota,2004,10,"3,904,112   ","2,885,381   ",73.9   ,"2,774,226   ",71.1   ,"111,155   ",3.9   
28,Mississippi,2004,10,"2,140,328   ","1,317,698   ",61.6   ,"1,230,865   ",57.5   ,"86,833   ",6.6   
29,Missouri,2004,10,"4,400,691   ","3,011,774   ",68.4   ,"2,845,967   ",64.7   ,"165,807   ",5.5   
30,Montana,2004,10,"721,107   ","479,997   ",66.6   ,"459,951   ",63.8   ,"20,046   ",4.2   
31,Nebraska,2004,10,"1,317,804   ","971,449   ",73.7   ,"937,024   ",71.1   ,"34,425   ",3.5   
32,Nevada,2004,10,"1,775,557   ","1,190,122   ",67.0   ,"1,144,307   ",64.4   ,"45,815   ",3.8   
33,New Hampshire,2004,10,"1,011,237   ","716,766   ",70.9   ,"693,961   ",68.6   ,"22,805   ",3.2   
34,New Jersey,2004,10,"6,612,297   ","4,330,372   ",65.5   ,"4,148,826   ",62.7   ,"181,546   ",4.2   
35,New Mexico,2004,10,"1,420,034   ","910,468   ",64.1   ,"864,654   ",60.9   ,"45,814   ",5.0   
36,New York,2004,10,"14,949,242   ","9,393,922   ",62.8   ,"8,914,851   ",59.6   ,"479,071   ",5.1   
51000,New York city,2004,10,"6,379,289   ","3,778,426   ",59.2   ,"3,537,906   ",55.5   ,"240,520   ",6.4   
37,North Carolina,2004,10,"6,483,763   ","4,258,716   ",65.7   ,"4,048,562   ",62.4   ,"210,154   ",4.9   
38,North Dakota,2004,10,"490,501   ","354,060   ",72.2   ,"344,867   ",70.3   ,"9,193   ",2.6   
39,Ohio,2004,10,"8,796,157   ","5,901,733   ",67.1   ,"5,548,493   ",63.1   ,"353,240   ",6.0   
40,Oklahoma,2004,10,"2,643,012   ","1,699,867   ",64.3   ,"1,620,798   ",61.3   ,"79,069   ",4.7   
41,Oregon,2004,10,"2,792,241   ","1,838,257   ",65.8   ,"1,718,708   ",61.6   ,"119,549   ",6.5   
42,Pennsylvania,2004,10,"9,665,811   ","6,226,324   ",64.4   ,"5,918,434   ",61.2   ,"307,890   ",4.9   
44,Rhode Island,2004,10,"837,929   ","558,954   ",66.7   ,"534,667   ",63.8   ,"24,287   ",4.3   
45,South Carolina,2004,10,"3,193,896   ","2,046,561   ",64.1   ,"1,908,631   ",59.8   ,"137,930   ",6.7   
46,South Dakota,2004,10,"584,947   ","429,695   ",73.5   ,"415,180   ",71.0   ,"14,515   ",3.4   
47,Tennessee,2004,10,"4,559,601   ","2,885,181   ",63.3   ,"2,728,218   ",59.8   ,"156,963   ",5.4   
48,Texas,2004,10,"16,407,952   ","11,033,817   ",67.2   ,"10,417,859   ",63.5   ,"615,958   ",5.6   
49,Utah,2004,10,"1,744,191   ","1,244,558   ",71.4   ,"1,189,304   ",68.2   ,"55,254   ",4.4   
50,Vermont,2004,10,"493,024   ","347,720   ",70.5   ,"337,992   ",68.6   ,"9,728   ",2.8   
51,Virginia,2004,10,"5,645,219   ","3,802,841   ",67.4   ,"3,673,865   ",65.1   ,"128,976   ",3.4   
53,Washington,2004,10,"4,761,572   ","3,217,029   ",67.6   ,"3,044,110   ",63.9   ,"172,919   ",5.4   
54,West Virginia,2004,10,"1,433,605   ","785,334   ",54.8   ,"750,624   ",52.4   ,"34,710   ",4.4   
55,Wisconsin,2004,10,"4,259,357   ","3,019,953   ",70.9   ,"2,897,738   ",68.0   ,"122,215   ",4.0   
56,Wyoming,2004,10,"387,319   ","275,072   ",71.0   ,"265,604   ",68.6   ,"9,468   ",3.4   
01,Alabama,2004,11,"3,455,389   ","2,154,764   ",62.4   ,"2,043,152   ",59.1   ,"111,612   ",5.2   
02,Alaska,2004,11,"474,732   ","337,342   ",71.1   ,"312,972   ",65.9   ,"24,370   ",7.2   
04,Arizona,2004,11,"4,361,732   ","2,830,647   ",64.9   ,"2,702,135   ",62.0   ,"128,512   ",4.5   
05,Arkansas,2004,11,"2,096,365   ","1,312,272   ",62.6   ,"1,246,767   ",59.5   ,"65,505   ",5.0   
06,California,2004,11,"26,606,532   ","17,486,763   ",65.7   ,"16,460,854   ",61.9   ,"1,025,909   ",5.9   
037,Los Angeles County,2004,11,"7,348,519   ","4,788,749   ",65.2   ,"4,496,027   ",61.2   ,"292,722   ",6.1   
08,Colorado,2004,11,"3,510,005   ","2,546,063   ",72.5   ,"2,412,816   ",68.7   ,"133,247   ",5.2   
09,Connecticut,2004,11,"2,669,573   ","1,777,384   ",66.6   ,"1,697,610   ",63.6   ,"79,774   ",4.5   
10,Delaware,2004,11,"637,179   ","421,388   ",66.1   ,"406,290   ",63.8   ,"15,098   ",3.6   
11,District of Columbia,2004,11,"464,512   ","316,396   ",68.1   ,"290,679   ",62.6   ,"25,717   ",8.1   
12,Florida,2004,11,"13,688,136   ","8,559,151   ",62.5   ,"8,179,546   ",59.8   ,"379,605   ",4.4   
13,Georgia,2004,11,"6,645,274   ","4,507,637   ",67.8   ,"4,284,070   ",64.5   ,"223,567   ",5.0   
15,Hawaii,2004,11,"946,406   ","617,089   ",65.2   ,"596,867   ",63.1   ,"20,222   ",3.3   
16,Idaho,2004,11,"1,038,176   ","710,537   ",68.4   ,"678,348   ",65.3   ,"32,189   ",4.5   
17,Illinois,2004,11,"9,578,688   ","6,368,096   ",66.5   ,"5,998,858   ",62.6   ,"369,238   ",5.8   
18,Indiana,2004,11,"4,728,736   ","3,177,372   ",67.2   ,"3,007,425   ",63.6   ,"169,947   ",5.3   
19,Iowa,2004,11,"2,267,796   ","1,610,818   ",71.0   ,"1,542,961   ",68.0   ,"67,857   ",4.2   
20,Kansas,2004,11,"2,057,633   ","1,472,450   ",71.6   ,"1,397,740   ",67.9   ,"74,710   ",5.1   
21,Kentucky,2004,11,"3,186,350   ","1,972,092   ",61.9   ,"1,879,572   ",59.0   ,"92,520   ",4.7   
22,Louisiana,2004,11,"3,347,153   ","2,057,479   ",61.5   ,"1,943,959   ",58.1   ,"113,520   ",5.5   
23,Maine,2004,11,"1,038,776   ","686,635   ",66.1   ,"655,045   ",63.1   ,"31,590   ",4.6   
24,Maryland,2004,11,"4,225,446   ","2,899,391   ",68.6   ,"2,780,684   ",65.8   ,"118,707   ",4.1   
25,Massachusetts,2004,11,"5,051,159   ","3,384,783   ",67.0   ,"3,233,408   ",64.0   ,"151,375   ",4.5   
26,Michigan,2004,11,"7,719,740   ","5,088,529   ",65.9   ,"4,746,279   ",61.5   ,"342,250   ",6.7   
27,Minnesota,2004,11,"3,906,683   ","2,879,853   ",73.7   ,"2,768,020   ",70.9   ,"111,833   ",3.9   
28,Mississippi,2004,11,"2,141,445   ","1,317,095   ",61.5   ,"1,234,793   ",57.7   ,"82,302   ",6.2   
29,Missouri,2004,11,"4,404,412   ","3,014,365   ",68.4   ,"2,841,684   ",64.5   ,"172,681   ",5.7   
30,Montana,2004,11,"721,908   ","479,172   ",66.4   ,"458,075   ",63.5   ,"21,097   ",4.4   
31,Nebraska,2004,11,"1,318,498   ","970,476   ",73.6   ,"936,522   ",71.0   ,"33,954   ",3.5   
32,Nevada,2004,11,"1,780,588   ","1,193,762   ",67.0   ,"1,146,301   ",64.4   ,"47,461   ",4.0   
33,New Hampshire,2004,11,"1,012,112   ","717,620   ",70.9   ,"693,522   ",68.5   ,"24,098   ",3.4   
34,New Jersey,2004,11,"6,614,131   ","4,339,692   ",65.6   ,"4,164,325   ",63.0   ,"175,367   ",4.0   
35,New Mexico,2004,11,"1,421,921   ","914,285   ",64.3   ,"868,226   ",61.1   ,"46,059   ",5.0   
36,New York,2004,11,"14,955,205   ","9,400,962   ",62.9   ,"8,921,421   ",59.7   ,"479,541   ",5.1   
51000,New York city,2004,11,"6,383,552   ","3,773,408   ",59.1   ,"3,543,670   ",55.5   ,"229,738   ",6.1   
37,North Carolina,2004,11,"6,493,178   ","4,273,101   ",65.8   ,"4,047,788   ",62.3   ,"225,313   ",5.3   
38,North Dakota,2004,11,"490,623   ","350,327   ",71.4   ,"339,941   ",69.3   ,"10,386   ",3.0   
39,Ohio,2004,11,"8,798,349   ","5,900,554   ",67.1   ,"5,540,989   ",63.0   ,"359,565   ",6.1   
40,Oklahoma,2004,11,"2,644,429   ","1,704,050   ",64.4   ,"1,625,797   ",61.5   ,"78,253   ",4.6   
41,Oregon,2004,11,"2,795,684   ","1,840,273   ",65.8   ,"1,718,277   ",61.5   ,"121,996   ",6.6   
42,Pennsylvania,2004,11,"9,669,418   ","6,242,267   ",64.6   ,"5,930,109   ",61.3   ,"312,158   ",5.0   
44,Rhode Island,2004,11,"837,781   ","561,242   ",67.0   ,"536,507   ",64.0   ,"24,735   ",4.4   
45,South Carolina,2004,11,"3,198,135   ","2,041,692   ",63.8   ,"1,902,007   ",59.5   ,"139,685   ",6.8   
46,South Dakota,2004,11,"585,445   ","428,249   ",73.1   ,"412,791   ",70.5   ,"15,458   ",3.6   
47,Tennessee,2004,11,"4,565,066   ","2,885,685   ",63.2   ,"2,725,713   ",59.7   ,"159,972   ",5.5   
48,Texas,2004,11,"16,431,310   ","11,073,171   ",67.4   ,"10,440,639   ",63.5   ,"632,532   ",5.7   
49,Utah,2004,11,"1,747,839   ","1,246,434   ",71.3   ,"1,194,253   ",68.3   ,"52,181   ",4.2   
50,Vermont,2004,11,"493,261   ","346,779   ",70.3   ,"335,406   ",68.0   ,"11,373   ",3.3   
51,Virginia,2004,11,"5,652,057   ","3,812,113   ",67.4   ,"3,680,609   ",65.1   ,"131,504   ",3.4   
53,Washington,2004,11,"4,767,571   ","3,218,970   ",67.5   ,"3,033,095   ",63.6   ,"185,875   ",5.8   
54,West Virginia,2004,11,"1,433,688   ","780,699   ",54.5   ,"745,610   ",52.0   ,"35,089   ",4.5   
55,Wisconsin,2004,11,"4,262,165   ","3,016,273   ",70.8   ,"2,889,099   ",67.8   ,"127,174   ",4.2   
56,Wyoming,2004,11,"387,592   ","274,864   ",70.9   ,"264,755   ",68.3   ,"10,109   ",3.7   
01,Alabama,2004,12,"3,457,864   ","2,147,095   ",62.1   ,"2,041,339   ",59.0   ,"105,756   ",4.9   
02,Alaska,2004,12,"475,388   ","337,401   ",71.0   ,"312,738   ",65.8   ,"24,663   ",7.3   
04,Arizona,2004,12,"4,375,260   ","2,825,610   ",64.6   ,"2,701,847   ",61.8   ,"123,763   ",4.4   
05,Arkansas,2004,12,"2,098,297   ","1,312,722   ",62.6   ,"1,242,020   ",59.2   ,"70,702   ",5.4   
06,California,2004,12,"26,625,485   ","17,437,874   ",65.5   ,"16,449,459   ",61.8   ,"988,415   ",5.7   
037,Los Angeles County,2004,12,"7,350,987   ","4,778,554   ",65.0   ,"4,498,695   ",61.2   ,"279,859   ",5.9   
08,Colorado,2004,12,"3,514,580   ","2,540,909   ",72.3   ,"2,407,603   ",68.5   ,"133,306   ",5.2   
09,Connecticut,2004,12,"2,670,352   ","1,767,394   ",66.2   ,"1,693,366   ",63.4   ,"74,028   ",4.2   
10,Delaware,2004,12,"638,163   ","421,705   ",66.1   ,"406,331   ",63.7   ,"15,374   ",3.6   
11,District of Columbia,2004,12,"464,743   ","315,345   ",67.9   ,"290,982   ",62.6   ,"24,363   ",7.7   
12,Florida,2004,12,"13,716,053   ","8,553,144   ",62.4   ,"8,194,972   ",59.7   ,"358,172   ",4.2   
13,Georgia,2004,12,"6,658,325   ","4,522,059   ",67.9   ,"4,289,380   ",64.4   ,"232,679   ",5.1   
15,Hawaii,2004,12,"947,015   ","616,033   ",65.0   ,"599,044   ",63.3   ,"16,989   ",2.8   
16,Idaho,2004,12,"1,040,488   ","713,227   ",68.5   ,"679,554   ",65.3   ,"33,673   ",4.7   
17,Illinois,2004,12,"9,582,205   ","6,356,559   ",66.3   ,"5,988,239   ",62.5   ,"368,320   ",5.8   
18,Indiana,2004,12,"4,731,573   ","3,160,273   ",66.8   ,"2,986,940   ",63.1   ,"173,333   ",5.5   
19,Iowa,2004,12,"2,268,621   ","1,605,459   ",70.8   ,"1,532,254   ",67.5   ,"73,205   ",4.6   
20,Kansas,2004,12,"2,058,823   ","1,464,216   ",71.1   ,"1,392,969   ",67.7   ,"71,247   ",4.9   
21,Kentucky,2004,12,"3,188,808   ","1,969,432   ",61.8   ,"1,874,377   ",58.8   ,"95,055   ",4.8   
22,Louisiana,2004,12,"3,348,219   ","2,042,928   ",61.0   ,"1,931,032   ",57.7   ,"111,896   ",5.5   
23,Maine,2004,12,"1,039,312   ","685,682   ",66.0   ,"653,789   ",62.9   ,"31,893   ",4.7   
24,Maryland,2004,12,"4,229,035   ","2,892,183   ",68.4   ,"2,775,769   ",65.6   ,"116,414   ",4.0   
25,Massachusetts,2004,12,"5,052,390   ","3,374,592   ",66.8   ,"3,221,396   ",63.8   ,"153,196   ",4.5   
26,Michigan,2004,12,"7,721,554   ","5,070,170   ",65.7   ,"4,716,710   ",61.1   ,"353,460   ",7.0   
27,Minnesota,2004,12,"3,909,235   ","2,867,635   ",73.4   ,"2,746,650   ",70.3   ,"120,985   ",4.2   
28,Mississippi,2004,12,"2,142,612   ","1,324,575   ",61.8   ,"1,236,450   ",57.7   ,"88,125   ",6.7   
29,Missouri,2004,12,"4,408,140   ","3,000,664   ",68.1   ,"2,829,173   ",64.2   ,"171,491   ",5.7   
30,Montana,2004,12,"722,675   ","477,663   ",66.1   ,"455,847   ",63.1   ,"21,816   ",4.6   
31,Nebraska,2004,12,"1,319,186   ","967,337   ",73.3   ,"931,216   ",70.6   ,"36,121   ",3.7   
32,Nevada,2004,12,"1,785,562   ","1,192,988   ",66.8   ,"1,144,718   ",64.1   ,"48,270   ",4.0   
33,New Hampshire,2004,12,"1,013,003   ","716,825   ",70.8   ,"692,842   ",68.4   ,"23,983   ",3.3   
34,New Jersey,2004,12,"6,615,934   ","4,339,279   ",65.6   ,"4,168,560   ",63.0   ,"170,719   ",3.9   
35,New Mexico,2004,12,"1,423,778   ","914,329   ",64.2   ,"868,824   ",61.0   ,"45,505   ",5.0   
36,New York,2004,12,"14,961,196   ","9,397,416   ",62.8   ,"8,906,169   ",59.5   ,"491,247   ",5.2   
51000,New York city,2004,12,"6,388,174   ","3,774,947   ",59.1   ,"3,547,226   ",55.5   ,"227,721   ",6.0   
37,North Carolina,2004,12,"6,502,600   ","4,253,048   ",65.4   ,"4,030,290   ",62.0   ,"222,758   ",5.2   
38,North Dakota,2004,12,"490,708   ","349,730   ",71.3   ,"337,271   ",68.7   ,"12,459   ",3.6   
39,Ohio,2004,12,"8,800,590   ","5,858,307   ",66.6   ,"5,506,061   ",62.6   ,"352,246   ",6.0   
40,Oklahoma,2004,12,"2,645,828   ","1,690,280   ",63.9   ,"1,614,308   ",61.0   ,"75,972   ",4.5   
41,Oregon,2004,12,"2,799,092   ","1,825,227   ",65.2   ,"1,707,922   ",61.0   ,"117,305   ",6.4   
42,Pennsylvania,2004,12,"9,673,014   ","6,224,912   ",64.4   ,"5,918,716   ",61.2   ,"306,196   ",4.9   
44,Rhode Island,2004,12,"837,617   ","559,895   ",66.8   ,"534,616   ",63.8   ,"25,279   ",4.5   
45,South Carolina,2004,12,"3,202,414   ","2,034,427   ",63.5   ,"1,895,432   ",59.2   ,"138,995   ",6.8   
46,South Dakota,2004,12,"585,936   ","425,023   ",72.5   ,"408,570   ",69.7   ,"16,453   ",3.9   
47,Tennessee,2004,12,"4,570,542   ","2,877,494   ",63.0   ,"2,716,576   ",59.4   ,"160,918   ",5.6   
48,Texas,2004,12,"16,454,361   ","11,053,592   ",67.2   ,"10,441,331   ",63.5   ,"612,261   ",5.5   
49,Utah,2004,12,"1,751,435   ","1,244,296   ",71.0   ,"1,192,890   ",68.1   ,"51,406   ",4.1   
